customer_id,order_id,order_date,net_amount,returned
C0108,OC0108_8,2024-06-17,47.64,False
C0108,OC0108_9,2024-10-03,90.4,False
C0108,OC0108_10,2024-10-23,74.31,False
C0108,OC0108_11,2024-11-07,72.95,False
C0109,OC0109_1,2023-04-18,62.69,False
C0109,OC0109_2,2023-10-11,98.69,False
C0109,OC0109_3,2023-10-17,123.28,False
C0109,OC0109_4,2023-10-28,96.87,False
C0109,OC0109_5,2023-11-18,75.62,False
C0109,OC0109_6,2023-11-27,39.08,False
C0109,OC0109_7,2024-05-12,42.18,False
C0109,OC0109_8,2024-10-14,83.43,True
C0109,OC0109_9,2024-10-15,94.15,False
C0109,OC0109_10,2024-11-08,50.73,False
C0109,OC0109_11,2024-11-21,61.12,False
C0110,OC0110_1,2023-03-04,127.62,False
C0110,OC0110_2,2023-03-15,79.75,False
C0110,OC0110_3,2023-09-22,74.29,False
C0110,OC0110_4,2024-02-09,67.04,False
C0110,OC0110_5,2024-05-08,143.67,False
C0110,OC0110_6,2024-06-07,96.58,False
C0110,OC0110_7,2024-12-01,44.38,False
C0111,OC0111_1,2023-01-01,117.36,False
C0111,OC0111_2,2023-02-02,29.22,False
C0111,OC0111_3,2023-04-14,57.73,False
C0111,OC0111_4,2023-08-19,80.4,False
C0111,OC0111_5,2023-09-19,110.83,False
C0111,OC0111_6,2023-11-09,48.77,False
C0111,OC0111_7,2023-11-26,69.19,False
C0111,OC0111_8,2023-12-26,78.54,False
C0111,OC0111_9,2024-02-11,56.4,False
C0111,OC0111_10,2024-05-25,78.21,False
C0111,OC0111_11,2024-07-18,74.15,False
C0111,OC0111_12,2024-07-31,63.12,False
C0111,OC0111_13,2024-09-20,101.37,False
C0111,OC0111_14,2024-11-18,95.55,False
C0112,OC0112_1,2023-01-07,38.46,True
C0112,OC0112_2,2023-03-12,98.65,False
C0112,OC0112_3,2023-11-22,65.61,False
C0112,OC0112_4,2023-12-22,62.08,False
C0112,OC0112_5,2024-07-02,57.93,False
C0112,OC0112_6,2024-08-01,103.88,False
C0112,OC0112_7,2024-08-12,141.16,True
C0112,OC0112_8,2024-12-15,105.38,True
C0113,OC0113_1,2023-01-20,79.4,False
C0113,OC0113_2,2023-01-27,55.1,False
C0113,OC0113_3,2023-05-10,69.43,False
C0113,OC0113_4,2023-05-24,80.44,False
C0113,OC0113_5,2023-06-11,21.37,False
C0113,OC0113_6,2023-06-14,63.87,False
C0113,OC0113_7,2023-09-08,106.95,False
C0113,OC0113_8,2023-11-21,112.7,False
C0113,OC0113_9,2023-11-25,63.77,False
C0113,OC0113_10,2023-12-31,97.8,False
C0113,OC0113_11,2024-01-14,77.31,False
C0113,OC0113_12,2024-05-24,102.37,True
C0113,OC0113_13,2024-06-11,75.72,False
C0113,OC0113_14,2024-06-14,97.98,False
C0113,OC0113_15,2024-06-26,67.59,False
C0113,OC0113_16,2024-07-21,37.16,False
C0113,OC0113_17,2024-10-31,79.33,False
C0114,OC0114_1,2023-03-09,100.29,False
C0114,OC0114_2,2024-03-14,14.22,False
C0114,OC0114_3,2024-08-24,141.56,False
C0114,OC0114_4,2024-10-15,122.81,False
C0115,OC0115_1,2023-05-22,47.94,False
C0115,OC0115_2,2023-06-10,80.22,False
C0115,OC0115_3,2023-06-17,90.74,False
C0115,OC0115_4,2023-08-10,77.82,False
C0115,OC0115_5,2023-10-04,77.3,True
C0115,OC0115_6,2023-10-09,84.2,False
C0115,OC0115_7,2023-10-22,159.7,False
C0115,OC0115_8,2024-02-03,62.46,False
C0115,OC0115_9,2024-02-07,141.21,False
C0115,OC0115_10,2024-02-14,92.78,False
C0115,OC0115_11,2024-05-04,90.01,False
C0115,OC0115_12,2024-05-17,72.92,False
C0115,OC0115_13,2024-07-28,66.47,True
C0115,OC0115_14,2024-10-28,24.08,False
C0116,OC0116_1,2023-07-30,36.03,False
C0116,OC0116_2,2023-08-05,65.2,False
C0116,OC0116_3,2023-09-01,98.43,False
C0116,OC0116_4,2023-09-25,107.46,False
C0116,OC0116_5,2023-10-15,83.96,False
C0116,OC0116_6,2024-03-01,89.11,False
C0116,OC0116_7,2024-04-09,86.12,False
C0116,OC0116_8,2024-05-01,31.18,False
C0116,OC0116_9,2024-06-02,38.48,False
C0116,OC0116_10,2024-09-05,129.26,False
C0116,OC0116_11,2024-10-13,83.82,False
C0116,OC0116_12,2024-12-02,17.97,True
C0116,OC0116_13,2024-12-17,90.94,False
C0116,OC0116_14,2024-12-31,50.7,False
C0117,OC0117_1,2023-01-28,117.9,False
C0117,OC0117_2,2023-02-23,121.4,False
C0117,OC0117_3,2023-04-23,51.39,False
C0117,OC0117_4,2023-05-02,96.32,False
C0117,OC0117_5,2023-10-13,60.99,False
C0117,OC0117_6,2023-12-17,47.44,False
C0117,OC0117_7,2023-12-30,121.37,False
C0117,OC0117_8,2024-07-28,101.26,False
C0118,OC0118_1,2023-04-24,50.31,False
C0118,OC0118_2,2023-07-14,44.12,False
C0118,OC0118_3,2023-08-21,78.03,False
C0118,OC0118_4,2024-04-28,98.43,False
C0118,OC0118_5,2024-06-04,67.93,False
C0118,OC0118_6,2024-06-12,200.77,False
C0118,OC0118_7,2024-10-14,82.99,False
C0118,OC0118_8,2024-12-08,60.88,False
C0119,OC0119_1,2023-07-22,133.34,False
C0119,OC0119_2,2024-11-16,75.24,False
C0120,OC0120_1,2023-03-15,65.95,False
C0120,OC0120_2,2023-03-28,46.65,False
C0120,OC0120_3,2023-09-28,102.66,True
C0120,OC0120_4,2023-11-01,107.67,True
C0120,OC0120_5,2023-11-26,56.15,False
C0120,OC0120_6,2023-12-01,34.31,False
C0120,OC0120_7,2024-04-08,119.62,False
C0120,OC0120_8,2024-04-30,59.37,False
C0120,OC0120_9,2024-05-17,73.7,False
C0120,OC0120_10,2024-06-27,51.15,False
C0120,OC0120_11,2024-07-02,99.48,False
C0120,OC0120_12,2024-08-25,100.28,False
C0121,OC0121_1,2023-04-29,93.32,True
C0121,OC0121_2,2023-06-04,91.77,False
C0121,OC0121_3,2023-09-01,57.93,False
C0121,OC0121_4,2023-09-17,90.49,False
C0121,OC0121_5,2023-12-13,74.19,False
C0121,OC0121_6,2024-02-16,81.06,False
C0121,OC0121_7,2024-05-04,62.77,False
C0121,OC0121_8,2024-06-14,45.32,False
C0121,OC0121_9,2024-11-04,145.6,False
C0122,OC0122_1,2023-03-27,76.93,False
C0122,OC0122_2,2023-08-15,42.87,False
C0122,OC0122_3,2023-08-31,75.21,False
C0122,OC0122_4,2023-09-01,135.09,False
C0122,OC0122_5,2023-11-05,31.59,False
C0122,OC0122_6,2024-02-01,96.37,False
C0122,OC0122_7,2024-07-02,43.6,False
C0123,OC0123_1,2023-02-22,81.54,False
C0123,OC0123_2,2023-02-27,28.93,False
C0123,OC0123_3,2023-03-24,55.42,False
C0123,OC0123_4,2023-09-23,69.44,False
C0123,OC0123_5,2023-11-02,82.27,False
C0123,OC0123_6,2023-11-06,118.07,False
C0123,OC0123_7,2023-11-12,75.45,False
C0123,OC0123_8,2023-11-22,49.85,False
C0123,OC0123_9,2024-02-13,92.25,False
C0123,OC0123_10,2024-02-27,47.0,False
C0123,OC0123_11,2024-04-29,95.75,False
C0123,OC0123_12,2024-05-27,61.43,False
C0124,OC0124_1,2023-08-13,39.31,False
C0124,OC0124_2,2023-09-07,83.15,True
C0124,OC0124_3,2024-01-20,77.08,False
C0124,OC0124_4,2024-02-07,82.35,False
C0125,OC0125_1,2023-05-06,91.97,False
C0125,OC0125_2,2023-05-17,84.57,False
C0125,OC0125_3,2023-10-17,86.73,False
C0125,OC0125_4,2023-10-25,51.7,False
C0125,OC0125_5,2023-11-01,119.27,False
C0125,OC0125_6,2024-08-03,59.92,False
C0125,OC0125_7,2024-11-14,64.19,False
C0126,OC0126_1,2023-01-26,87.58,False
C0126,OC0126_2,2024-01-30,83.9,False
C0126,OC0126_3,2024-02-06,87.78,False
C0126,OC0126_4,2024-04-21,44.61,False
C0126,OC0126_5,2024-05-26,100.0,True
C0126,OC0126_6,2024-10-09,93.78,False
C0126,OC0126_7,2024-11-02,98.42,False
C0127,OC0127_1,2023-07-24,101.36,False
C0127,OC0127_2,2024-08-12,92.1,False
C0127,OC0127_3,2024-08-15,68.79,False
C0128,OC0128_1,2023-01-03,66.81,False
C0128,OC0128_2,2023-02-15,62.04,False
C0128,OC0128_3,2023-03-25,89.44,False
C0128,OC0128_4,2023-05-30,95.58,False
C0128,OC0128_5,2023-07-31,98.84,False
C0128,OC0128_6,2023-09-03,80.25,False
C0128,OC0128_7,2023-10-21,83.67,False
C0128,OC0128_8,2024-01-26,55.79,False
C0128,OC0128_9,2024-03-18,93.64,False
C0128,OC0128_10,2024-05-26,6.97,False
C0128,OC0128_11,2024-07-28,95.86,False
C0128,OC0128_12,2024-10-09,75.69,False
C0128,OC0128_13,2024-10-13,100.24,False
C0128,OC0128_14,2024-10-16,96.32,False
C0128,OC0128_15,2024-11-06,87.14,False
C0129,OC0129_1,2023-01-06,54.69,False
C0129,OC0129_2,2023-01-14,87.15,False
C0129,OC0129_3,2023-02-21,105.15,False
C0129,OC0129_4,2023-03-22,57.28,False
C0129,OC0129_5,2023-03-23,131.35,False
C0129,OC0129_6,2023-04-15,133.95,False
C0129,OC0129_7,2023-05-13,82.78,False
C0129,OC0129_8,2023-06-15,71.05,False
C0129,OC0129_9,2023-06-29,64.57,False
C0129,OC0129_10,2023-07-06,79.62,False
C0129,OC0129_11,2023-07-29,64.21,False
C0129,OC0129_12,2023-08-18,50.69,False
C0129,OC0129_13,2024-02-21,65.85,False
C0129,OC0129_14,2024-03-30,121.52,False
C0129,OC0129_15,2024-06-12,107.59,False
C0129,OC0129_16,2024-06-20,65.89,True
C0129,OC0129_17,2024-08-06,137.7,False
C0129,OC0129_18,2024-10-26,77.11,False
C0129,OC0129_19,2024-11-15,56.45,False
C0130,OC0130_1,2024-01-18,126.97,False
C0130,OC0130_2,2024-03-02,119.83,False
C0131,OC0131_1,2023-02-06,77.37,False
C0131,OC0131_2,2023-02-13,100.71,False
C0131,OC0131_3,2023-05-26,52.56,False
C0131,OC0131_4,2023-08-05,70.9,False
C0131,OC0131_5,2023-09-18,74.65,False
C0131,OC0131_6,2023-10-23,92.7,False
C0131,OC0131_7,2023-11-03,68.78,False
C0131,OC0131_8,2023-12-03,115.79,False
C0131,OC0131_9,2024-01-22,95.94,True
C0131,OC0131_10,2024-04-09,83.74,False
C0131,OC0131_11,2024-04-15,116.05,False
C0131,OC0131_12,2024-04-16,86.43,False
C0131,OC0131_13,2024-04-27,74.81,False
C0131,OC0131_14,2024-07-04,105.52,True
C0131,OC0131_15,2024-08-16,46.72,False
C0131,OC0131_16,2024-09-14,77.34,False
C0131,OC0131_17,2024-12-19,120.09,False
C0131,OC0131_18,2024-12-30,87.91,False
C0131,OC0131_19,2024-12-31,103.02,False
C0132,OC0132_1,2023-03-28,102.3,False
C0132,OC0132_2,2023-04-20,46.52,False
C0132,OC0132_3,2023-05-17,64.0,False
C0132,OC0132_4,2023-06-01,39.7,False
C0132,OC0132_5,2023-06-06,101.45,False
C0132,OC0132_6,2023-08-06,56.35,False
C0132,OC0132_7,2023-09-07,80.47,False
C0132,OC0132_8,2023-12-25,92.16,False
C0132,OC0132_9,2024-04-25,88.93,False
C0133,OC0133_1,2023-04-09,80.89,False
C0133,OC0133_2,2023-10-05,82.88,True
C0133,OC0133_3,2024-03-19,114.2,False
C0133,OC0133_4,2024-03-27,118.32,True
C0133,OC0133_5,2024-07-21,69.5,False
C0134,OC0134_1,2023-03-24,86.29,True
C0134,OC0134_2,2023-04-19,36.55,False
C0134,OC0134_3,2023-05-01,81.49,False
C0134,OC0134_4,2023-06-07,35.92,True
C0134,OC0134_5,2023-06-13,70.45,False
C0134,OC0134_6,2023-06-18,68.89,False
C0134,OC0134_7,2023-07-21,61.5,False
C0134,OC0134_8,2023-09-17,22.91,False
C0134,OC0134_9,2023-11-06,80.1,False
C0134,OC0134_10,2023-12-04,92.13,False
C0134,OC0134_11,2023-12-19,52.46,False
C0134,OC0134_12,2024-01-23,66.75,False
C0135,OC0135_1,2024-01-23,154.26,False
C0135,OC0135_2,2024-03-07,96.68,False
C0136,OC0136_1,2023-01-07,65.49,False
C0136,OC0136_2,2023-01-28,82.89,False
C0136,OC0136_3,2023-05-04,86.21,False
C0136,OC0136_4,2023-08-29,70.84,False
C0136,OC0136_5,2023-10-19,120.73,False
C0136,OC0136_6,2024-02-19,69.43,False
C0136,OC0136_7,2024-04-06,76.11,False
C0136,OC0136_8,2024-04-23,110.29,False
C0136,OC0136_9,2024-04-29,66.51,True
C0136,OC0136_10,2024-06-10,43.75,False
C0136,OC0136_11,2024-06-12,83.72,False
C0136,OC0136_12,2024-06-16,50.99,False
C0136,OC0136_13,2024-07-18,48.05,False
C0136,OC0136_14,2024-07-19,20.97,False
C0136,OC0136_15,2024-09-17,24.11,False
C0137,OC0137_1,2023-03-02,101.15,False
C0137,OC0137_2,2023-04-07,57.41,False
C0137,OC0137_3,2023-04-10,82.35,False
C0137,OC0137_4,2023-06-17,75.76,False
C0137,OC0137_5,2023-06-20,80.67,False
C0137,OC0137_6,2023-07-02,84.48,False
C0137,OC0137_7,2023-11-08,92.05,False
C0137,OC0137_8,2023-12-12,63.32,False
C0137,OC0137_9,2024-03-24,114.86,False
C0137,OC0137_10,2024-04-26,134.14,False
C0137,OC0137_11,2024-06-10,69.64,False
C0137,OC0137_12,2024-11-20,145.64,False
C0138,OC0138_1,2023-02-12,5.0,False
C0138,OC0138_2,2023-10-08,80.53,False
C0138,OC0138_3,2024-06-17,119.27,False
C0138,OC0138_4,2024-07-18,104.49,True
C0138,OC0138_5,2024-10-15,103.02,False
C0139,OC0139_1,2023-03-01,57.82,False
C0139,OC0139_2,2023-05-08,131.95,False
C0139,OC0139_3,2023-07-24,24.94,False
C0139,OC0139_4,2023-09-09,70.06,False
C0139,OC0139_5,2023-10-09,96.69,False
C0139,OC0139_6,2024-02-13,71.93,False
C0139,OC0139_7,2024-02-16,124.09,False
C0139,OC0139_8,2024-02-23,42.93,False
C0139,OC0139_9,2024-04-15,84.18,False
C0139,OC0139_10,2024-06-16,33.13,True
C0139,OC0139_11,2024-09-04,100.53,False
C0139,OC0139_12,2024-11-14,88.81,False
C0140,OC0140_1,2023-01-12,41.07,False
C0140,OC0140_2,2023-01-29,113.81,False
C0140,OC0140_3,2023-05-01,74.06,False
C0140,OC0140_4,2023-07-26,99.42,True
C0140,OC0140_5,2023-10-10,39.4,False
C0140,OC0140_6,2024-02-02,84.59,False
C0140,OC0140_7,2024-04-13,121.9,False
C0140,OC0140_8,2024-07-06,148.41,False
C0140,OC0140_9,2024-07-19,40.69,False
C0140,OC0140_10,2024-09-27,68.82,False
C0141,OC0141_1,2023-02-28,97.18,False
C0141,OC0141_2,2023-03-02,64.0,False
C0141,OC0141_3,2023-05-06,62.85,False
C0141,OC0141_4,2023-05-07,82.73,False
C0141,OC0141_5,2023-05-16,117.08,False
C0141,OC0141_6,2023-06-23,122.6,False
C0141,OC0141_7,2023-09-01,81.68,False
C0141,OC0141_8,2023-09-07,148.69,False
C0141,OC0141_9,2023-10-24,70.28,False
C0141,OC0141_10,2023-10-29,101.07,False
C0141,OC0141_11,2024-05-18,60.13,True
C0141,OC0141_12,2024-06-02,44.42,False
C0141,OC0141_13,2024-07-19,79.31,True
C0141,OC0141_14,2024-08-17,75.61,False
C0141,OC0141_15,2024-10-10,53.95,True
C0141,OC0141_16,2024-10-25,124.69,False
C0141,OC0141_17,2024-11-18,96.61,False
C0142,OC0142_1,2023-12-15,40.95,False
C0142,OC0142_2,2024-01-01,15.83,False
C0143,OC0143_1,2023-01-02,112.74,True
C0143,OC0143_2,2023-06-26,122.2,True
C0143,OC0143_3,2023-07-17,93.04,False
C0143,OC0143_4,2023-09-27,64.84,False
C0143,OC0143_5,2023-09-30,66.72,False
C0143,OC0143_6,2023-10-25,73.91,False
C0143,OC0143_7,2023-12-17,29.62,False
C0143,OC0143_8,2024-02-11,98.54,False
C0143,OC0143_9,2024-03-21,89.0,False
C0143,OC0143_10,2024-04-04,78.06,False
C0143,OC0143_11,2024-04-11,84.75,False
C0143,OC0143_12,2024-04-18,70.29,False
C0143,OC0143_13,2024-05-28,129.21,False
C0143,OC0143_14,2024-12-09,39.11,False
C0143,OC0143_15,2024-12-29,33.02,False
C0144,OC0144_1,2023-12-23,84.98,False
C0144,OC0144_2,2023-12-28,116.34,False
C0145,OC0145_1,2023-01-24,66.53,False
C0145,OC0145_2,2023-02-15,42.4,True
C0145,OC0145_3,2023-02-23,35.33,False
C0145,OC0145_4,2023-04-22,92.6,False
C0145,OC0145_5,2023-06-07,76.99,False
C0145,OC0145_6,2023-06-12,45.93,False
C0145,OC0145_7,2023-08-05,100.99,False
C0145,OC0145_8,2023-11-19,100.55,False
C0145,OC0145_9,2024-04-14,76.47,False
C0145,OC0145_10,2024-04-20,122.94,False
C0145,OC0145_11,2024-05-08,30.49,False
C0145,OC0145_12,2024-05-11,67.59,False
C0145,OC0145_13,2024-05-12,95.77,False
C0145,OC0145_14,2024-09-03,48.91,False
C0145,OC0145_15,2024-09-07,104.07,False
C0145,OC0145_16,2024-10-05,113.08,False
C0145,OC0145_17,2024-12-09,7.18,True
C0146,OC0146_1,2023-05-12,67.07,False
C0146,OC0146_2,2023-12-15,125.84,False
C0146,OC0146_3,2023-12-25,68.55,False
C0146,OC0146_4,2024-02-06,141.42,False
C0146,OC0146_5,2024-07-29,121.92,False
C0146,OC0146_6,2024-08-26,64.37,False
C0146,OC0146_7,2024-09-13,123.39,False
C0146,OC0146_8,2024-10-28,23.69,False
C0146,OC0146_9,2024-12-27,76.36,False
C0147,OC0147_1,2023-01-20,75.2,False
C0147,OC0147_2,2023-01-26,132.75,False
C0147,OC0147_3,2023-07-12,74.65,False
C0147,OC0147_4,2023-11-05,42.87,False
C0147,OC0147_5,2024-01-17,97.5,False
C0147,OC0147_6,2024-01-31,106.7,False
C0147,OC0147_7,2024-03-07,76.69,False
C0147,OC0147_8,2024-04-27,143.3,False
C0147,OC0147_9,2024-06-20,37.2,False
C0147,OC0147_10,2024-08-15,128.75,False
C0147,OC0147_11,2024-11-04,109.98,False
C0148,OC0148_1,2023-04-15,44.95,False
C0148,OC0148_2,2023-06-24,79.96,False
C0148,OC0148_3,2023-07-07,71.16,False
C0148,OC0148_4,2023-09-10,106.67,False
C0148,OC0148_5,2023-09-17,50.2,True
C0148,OC0148_6,2023-12-10,128.41,False
C0148,OC0148_7,2024-03-06,30.77,False
C0148,OC0148_8,2024-03-13,120.48,False
C0148,OC0148_9,2024-05-21,5.0,False
C0148,OC0148_10,2024-07-22,113.67,False
C0148,OC0148_11,2024-09-01,53.88,False
C0148,OC0148_12,2024-09-16,13.16,False
C0148,OC0148_13,2024-09-21,67.48,False
C0148,OC0148_14,2024-11-22,118.95,False
C0148,OC0148_15,2024-11-28,39.48,False
C0148,OC0148_16,2024-12-12,95.27,False
C0149,OC0149_1,2023-04-01,136.57,False
C0149,OC0149_2,2023-04-28,69.94,True
C0149,OC0149_3,2023-05-05,90.78,False
C0149,OC0149_4,2023-07-22,89.68,False
C0149,OC0149_5,2023-08-09,77.88,False
C0149,OC0149_6,2023-10-01,46.46,False
C0149,OC0149_7,2024-05-09,81.78,False
C0149,OC0149_8,2024-06-07,19.66,False
C0149,OC0149_9,2024-10-18,93.84,False
C0150,OC0150_1,2023-04-16,30.75,False
C0150,OC0150_2,2023-04-29,123.12,False
C0150,OC0150_3,2023-06-07,83.1,False
C0150,OC0150_4,2023-06-27,83.02,False
C0150,OC0150_5,2023-07-15,115.61,False
C0150,OC0150_6,2023-07-22,94.52,False
C0150,OC0150_7,2023-08-02,5.0,False
C0150,OC0150_8,2023-10-12,126.65,False
C0150,OC0150_9,2023-12-08,68.87,False
C0150,OC0150_10,2023-12-16,124.47,False
C0150,OC0150_11,2023-12-30,67.86,False
C0150,OC0150_12,2024-02-03,61.17,False
C0150,OC0150_13,2024-02-13,92.36,False
C0150,OC0150_14,2024-06-21,143.95,False
C0151,OC0151_1,2023-01-05,152.22,False
C0151,OC0151_2,2023-03-22,115.32,False
C0151,OC0151_3,2023-06-09,132.9,False
C0151,OC0151_4,2023-09-19,121.11,False
C0151,OC0151_5,2024-04-25,63.07,False
C0151,OC0151_6,2024-05-11,117.0,False
C0151,OC0151_7,2024-07-27,64.62,False
C0151,OC0151_8,2024-12-02,74.41,False
C0152,OC0152_1,2023-03-23,139.55,True
C0152,OC0152_2,2023-04-21,76.42,False
C0152,OC0152_3,2023-06-09,106.76,False
C0152,OC0152_4,2023-10-14,92.85,False
C0152,OC0152_5,2023-11-12,60.05,False
C0152,OC0152_6,2024-05-27,107.14,False
C0152,OC0152_7,2024-06-14,29.95,False
C0152,OC0152_8,2024-09-11,104.69,False
C0152,OC0152_9,2024-12-13,94.76,False
C0153,OC0153_1,2023-10-23,64.35,False
C0153,OC0153_2,2024-02-13,59.51,False
C0153,OC0153_3,2024-12-02,71.87,False
C0154,OC0154_1,2023-03-10,66.59,False
C0154,OC0154_2,2023-03-14,123.66,False
C0154,OC0154_3,2023-03-19,57.2,False
C0154,OC0154_4,2023-04-05,55.17,False
C0154,OC0154_5,2023-06-28,95.46,False
C0154,OC0154_6,2023-08-01,85.25,False
C0154,OC0154_7,2023-09-25,96.34,False
C0154,OC0154_8,2024-01-03,94.32,False
C0154,OC0154_9,2024-02-21,108.0,True
C0154,OC0154_10,2024-04-15,40.38,False
C0154,OC0154_11,2024-06-06,92.41,False
C0154,OC0154_12,2024-07-25,55.35,False
C0154,OC0154_13,2024-09-07,20.86,False
C0154,OC0154_14,2024-09-22,94.11,False
C0154,OC0154_15,2024-11-02,92.28,True
C0155,OC0155_1,2023-01-01,112.5,True
C0155,OC0155_2,2023-01-04,67.5,False
C0155,OC0155_3,2023-01-11,82.43,False
C0155,OC0155_4,2023-01-17,82.87,False
C0155,OC0155_5,2023-05-24,47.52,False
C0155,OC0155_6,2023-08-09,94.13,False
C0155,OC0155_7,2023-09-10,83.33,False
C0155,OC0155_8,2023-10-17,61.27,False
C0155,OC0155_9,2024-02-22,57.98,False
C0155,OC0155_10,2024-03-30,117.0,False
C0155,OC0155_11,2024-05-24,129.83,False
C0155,OC0155_12,2024-05-29,53.68,False
C0155,OC0155_13,2024-06-20,113.98,False
C0155,OC0155_14,2024-08-22,48.26,False
C0155,OC0155_15,2024-08-28,86.11,False
C0155,OC0155_16,2024-12-12,150.73,True
C0155,OC0155_17,2024-12-23,78.15,False
C0156,OC0156_1,2023-04-02,56.8,False
C0156,OC0156_2,2023-05-07,97.02,False
C0156,OC0156_3,2023-05-29,71.94,False
C0156,OC0156_4,2023-06-03,63.68,False
C0156,OC0156_5,2024-02-06,40.97,False
C0156,OC0156_6,2024-06-25,24.1,False
C0157,OC0157_1,2023-02-07,114.39,False
C0157,OC0157_2,2023-06-28,66.72,False
C0157,OC0157_3,2023-09-04,60.17,False
C0157,OC0157_4,2023-09-14,116.06,False
C0157,OC0157_5,2023-10-21,142.8,False
C0157,OC0157_6,2023-12-26,118.66,False
C0157,OC0157_7,2024-02-14,64.89,False
C0157,OC0157_8,2024-03-18,78.99,False
C0157,OC0157_9,2024-05-19,52.4,False
C0157,OC0157_10,2024-07-20,56.88,False
C0157,OC0157_11,2024-08-10,55.48,False
C0157,OC0157_12,2024-09-17,67.4,False
C0157,OC0157_13,2024-11-28,83.62,False
C0158,OC0158_1,2023-05-28,98.41,False
C0158,OC0158_2,2023-07-02,103.3,False
C0158,OC0158_3,2023-08-28,65.39,False
C0158,OC0158_4,2023-09-09,75.22,False
C0158,OC0158_5,2023-12-06,177.0,False
C0158,OC0158_6,2024-03-18,63.04,False
C0158,OC0158_7,2024-08-07,100.2,False
C0158,OC0158_8,2024-11-15,42.18,True
C0159,OC0159_1,2023-03-01,92.98,False
C0159,OC0159_2,2023-07-27,113.11,False
C0159,OC0159_3,2023-08-22,51.06,False
C0159,OC0159_4,2023-09-19,74.84,True
C0159,OC0159_5,2024-01-31,39.5,False
C0159,OC0159_6,2024-02-06,26.67,False
C0159,OC0159_7,2024-04-07,84.79,False
C0159,OC0159_8,2024-06-03,48.96,False
C0159,OC0159_9,2024-06-07,79.91,False
C0159,OC0159_10,2024-06-30,85.99,False
C0159,OC0159_11,2024-10-04,30.94,False
C0159,OC0159_12,2024-10-18,90.49,False
C0159,OC0159_13,2024-11-20,111.47,False
C0159,OC0159_14,2024-12-03,97.24,False
C0159,OC0159_15,2024-12-06,51.71,False
C0159,OC0159_16,2024-12-17,78.02,False
C0160,OC0160_1,2023-01-23,37.54,False
C0160,OC0160_2,2023-01-27,145.1,False
C0160,OC0160_3,2023-03-02,101.19,False
C0160,OC0160_4,2023-03-03,24.13,False
C0160,OC0160_5,2023-03-17,63.52,False
C0160,OC0160_6,2023-03-20,84.64,False
C0160,OC0160_7,2023-07-11,106.08,False
C0160,OC0160_8,2024-01-03,82.25,False
C0160,OC0160_9,2024-01-04,67.71,True
C0160,OC0160_10,2024-01-23,46.48,False
C0160,OC0160_11,2024-02-19,73.63,False
C0160,OC0160_12,2024-03-24,65.88,False
C0160,OC0160_13,2024-08-09,56.96,False
C0160,OC0160_14,2024-08-17,71.65,False
C0160,OC0160_15,2024-09-04,127.7,False
C0160,OC0160_16,2024-11-02,68.52,False
C0160,OC0160_17,2024-11-21,49.2,False
C0161,OC0161_1,2023-02-07,32.0,False
C0161,OC0161_2,2023-03-06,120.09,False
C0161,OC0161_3,2023-04-16,118.37,False
C0161,OC0161_4,2023-07-10,74.32,False
C0161,OC0161_5,2023-10-30,85.43,False
C0161,OC0161_6,2024-02-09,91.92,False
C0161,OC0161_7,2024-03-16,74.77,False
C0161,OC0161_8,2024-06-04,87.54,False
C0161,OC0161_9,2024-06-24,96.2,False
C0162,OC0162_1,2023-05-23,91.57,False
C0162,OC0162_2,2023-06-19,70.75,False
C0162,OC0162_3,2024-01-20,33.83,False
C0162,OC0162_4,2024-05-19,54.12,False
C0162,OC0162_5,2024-07-01,157.06,True
C0163,OC0163_1,2023-01-08,106.52,False
C0163,OC0163_2,2023-04-13,99.62,False
C0163,OC0163_3,2023-11-15,25.8,False
C0163,OC0163_4,2024-05-21,32.94,False
C0164,OC0164_1,2023-07-17,92.41,False
C0164,OC0164_2,2023-09-21,34.45,False
C0165,OC0165_1,2023-01-18,45.2,False
C0165,OC0165_2,2023-08-04,53.77,False
C0165,OC0165_3,2023-08-16,67.57,False
C0165,OC0165_4,2023-08-19,44.59,False
C0165,OC0165_5,2023-08-26,100.87,True
C0165,OC0165_6,2024-02-17,53.19,False
C0165,OC0165_7,2024-03-19,109.79,False
C0165,OC0165_8,2024-04-05,77.01,False
C0165,OC0165_9,2024-04-08,45.72,False
C0165,OC0165_10,2024-04-30,119.21,False
C0165,OC0165_11,2024-06-13,87.23,False
C0165,OC0165_12,2024-07-30,63.07,False
C0165,OC0165_13,2024-08-09,53.42,False
C0165,OC0165_14,2024-08-27,71.37,False
C0165,OC0165_15,2024-12-22,117.51,False
C0166,OC0166_1,2023-01-21,135.15,False
C0166,OC0166_2,2023-03-26,37.82,False
C0166,OC0166_3,2023-07-16,30.48,True
C0166,OC0166_4,2023-10-19,48.85,False
C0166,OC0166_5,2023-10-21,114.03,False
C0166,OC0166_6,2024-01-29,71.96,False
C0166,OC0166_7,2024-02-21,68.35,False
C0166,OC0166_8,2024-10-22,103.34,False
C0166,OC0166_9,2024-11-12,61.65,False
C0166,OC0166_10,2024-11-30,83.9,False
C0167,OC0167_1,2023-01-02,48.18,False
C0167,OC0167_2,2023-02-20,57.35,False
C0167,OC0167_3,2023-10-20,134.77,False
C0167,OC0167_4,2023-11-07,108.0,False
