id,date,qty
BEVERAGES_2_110,2023-01-10,110
BEVERAGES_2_110,2023-01-11,107
BEVERAGES_2_110,2023-01-12,86
BEVERAGES_2_110,2023-01-13,75
BEVERAGES_2_110,2023-01-14,57
BEVERAGES_2_110,2023-01-15,73
BEVERAGES_2_110,2023-01-16,84
BEVERAGES_2_110,2023-01-17,88
BEVERAGES_2_110,2023-01-18,112
BEVERAGES_2_110,2023-01-19,109
BEVERAGES_2_110,2023-01-20,82
BEVERAGES_2_110,2023-01-21,68
BEVERAGES_2_110,2023-01-22,61
BEVERAGES_2_110,2023-01-23,91
BEVERAGES_2_110,2023-01-24,101
BEVERAGES_2_110,2023-01-25,113
BEVERAGES_2_110,2023-01-26,89
BEVERAGES_2_110,2023-01-27,72
BEVERAGES_2_110,2023-01-28,58
BEVERAGES_2_110,2023-01-29,71
BEVERAGES_2_110,2023-01-30,92
BEVERAGES_2_110,2023-01-31,110
BEVERAGES_2_110,2023-02-01,102
BEVERAGES_2_110,2023-02-02,97
BEVERAGES_2_110,2023-02-03,73
BEVERAGES_2_110,2023-02-04,66
BEVERAGES_2_110,2023-02-05,73
BEVERAGES_2_110,2023-02-06,95
BEVERAGES_2_110,2023-02-07,104
BEVERAGES_2_110,2023-02-08,93
BEVERAGES_2_110,2023-02-09,88
BEVERAGES_2_110,2023-02-10,85
BEVERAGES_2_110,2023-02-11,62
BEVERAGES_2_110,2023-02-12,65
BEVERAGES_2_110,2023-02-13,100
BEVERAGES_2_110,2023-02-14,121
BEVERAGES_2_110,2023-02-15,117
BEVERAGES_2_110,2023-02-16,100
BEVERAGES_2_110,2023-02-17,78
BEVERAGES_2_110,2023-02-18,65
BEVERAGES_2_110,2023-02-19,77
BEVERAGES_2_110,2023-02-20,94
BEVERAGES_2_110,2023-02-21,118
BEVERAGES_2_110,2023-02-22,128
BEVERAGES_2_110,2023-02-23,95
BEVERAGES_2_110,2023-02-24,84
BEVERAGES_2_110,2023-02-25,64
BEVERAGES_2_110,2023-02-26,58
BEVERAGES_2_110,2023-02-27,78
BEVERAGES_2_110,2023-02-28,106
BEVERAGES_2_110,2023-03-01,124
BEVERAGES_2_110,2023-03-02,105
BEVERAGES_2_110,2023-03-03,82
BEVERAGES_2_110,2023-03-04,75
BEVERAGES_2_110,2023-03-05,65
BEVERAGES_2_110,2023-03-06,93
BEVERAGES_2_110,2023-03-07,117
BEVERAGES_2_110,2023-03-08,114
BEVERAGES_2_110,2023-03-09,106
BEVERAGES_2_110,2023-03-10,72
BEVERAGES_2_110,2023-03-11,73
BEVERAGES_2_110,2023-03-12,68
BEVERAGES_2_110,2023-03-13,107
BEVERAGES_2_110,2023-03-14,115
BEVERAGES_2_110,2023-03-15,130
BEVERAGES_2_110,2023-03-16,106
BEVERAGES_2_110,2023-03-17,82
BEVERAGES_2_110,2023-03-18,64
BEVERAGES_2_110,2023-03-19,109
BEVERAGES_2_110,2023-03-20,96
BEVERAGES_2_110,2023-03-21,110
BEVERAGES_2_110,2023-03-22,121
BEVERAGES_2_110,2023-03-23,102
BEVERAGES_2_110,2023-03-24,95
BEVERAGES_2_110,2023-03-25,66
BEVERAGES_2_110,2023-03-26,80
BEVERAGES_2_110,2023-03-27,140
BEVERAGES_2_110,2023-03-28,119
BEVERAGES_2_110,2023-03-29,111
BEVERAGES_2_110,2023-03-30,103
BEVERAGES_2_110,2023-03-31,125
BEVERAGES_2_110,2023-04-01,74
BEVERAGES_2_110,2023-04-02,73
BEVERAGES_2_110,2023-04-03,104
BEVERAGES_2_110,2023-04-04,122
BEVERAGES_2_110,2023-04-05,136
BEVERAGES_2_110,2023-04-06,106
BEVERAGES_2_110,2023-04-07,96
BEVERAGES_2_110,2023-04-08,64
BEVERAGES_2_110,2023-04-09,68
BEVERAGES_2_110,2023-04-10,86
BEVERAGES_2_110,2023-04-11,135
BEVERAGES_2_110,2023-04-12,129
BEVERAGES_2_110,2023-04-13,104
BEVERAGES_2_110,2023-04-14,89
BEVERAGES_2_110,2023-04-15,70
BEVERAGES_2_110,2023-04-16,82
BEVERAGES_2_110,2023-04-17,84
BEVERAGES_2_110,2023-04-18,114
BEVERAGES_2_110,2023-04-19,117
BEVERAGES_2_110,2023-04-20,91
BEVERAGES_2_110,2023-04-21,87
BEVERAGES_2_110,2023-04-22,65
BEVERAGES_2_110,2023-04-23,75
BEVERAGES_2_110,2023-04-24,109
BEVERAGES_2_110,2023-04-25,112
BEVERAGES_2_110,2023-04-26,117
BEVERAGES_2_110,2023-04-27,106
BEVERAGES_2_110,2023-04-28,86
BEVERAGES_2_110,2023-04-29,63
BEVERAGES_2_110,2023-04-30,68
BEVERAGES_2_110,2023-05-01,99
BEVERAGES_2_110,2023-05-02,117
BEVERAGES_2_110,2023-05-03,102
BEVERAGES_2_110,2023-05-04,95
BEVERAGES_2_110,2023-05-05,88
BEVERAGES_2_110,2023-05-06,67
BEVERAGES_2_110,2023-05-07,66
BEVERAGES_2_110,2023-05-08,91
BEVERAGES_2_110,2023-05-09,113
BEVERAGES_2_110,2023-05-10,124
BEVERAGES_2_110,2023-05-11,93
BEVERAGES_2_110,2023-05-12,75
BEVERAGES_2_110,2023-05-13,66
BEVERAGES_2_110,2023-05-14,69
BEVERAGES_2_110,2023-05-15,94
BEVERAGES_2_110,2023-05-16,102
BEVERAGES_2_110,2023-05-17,119
BEVERAGES_2_110,2023-05-18,109
BEVERAGES_2_110,2023-05-19,81
BEVERAGES_2_110,2023-05-20,64
BEVERAGES_2_110,2023-05-21,68
BEVERAGES_2_110,2023-05-22,84
BEVERAGES_2_110,2023-05-23,109
BEVERAGES_2_110,2023-05-24,125
BEVERAGES_2_110,2023-05-25,99
BEVERAGES_2_110,2023-05-26,72
BEVERAGES_2_110,2023-05-27,90
BEVERAGES_2_110,2023-05-28,68
BEVERAGES_2_110,2023-05-29,86
BEVERAGES_2_110,2023-05-30,112
BEVERAGES_2_110,2023-05-31,117
BEVERAGES_2_110,2023-06-01,105
BEVERAGES_2_110,2023-06-02,83
BEVERAGES_2_110,2023-06-03,66
BEVERAGES_2_110,2023-06-04,62
BEVERAGES_2_110,2023-06-05,81
BEVERAGES_2_110,2023-06-06,106
BEVERAGES_2_110,2023-06-07,108
BEVERAGES_2_110,2023-06-08,89
BEVERAGES_2_110,2023-06-09,72
BEVERAGES_2_110,2023-06-10,58
BEVERAGES_2_110,2023-06-11,93
BEVERAGES_2_110,2023-06-12,83
BEVERAGES_2_110,2023-06-13,169
BEVERAGES_2_110,2023-06-14,110
BEVERAGES_2_110,2023-06-15,111
BEVERAGES_2_110,2023-06-16,74
BEVERAGES_2_110,2023-06-17,58
BEVERAGES_2_110,2023-06-18,64
BEVERAGES_2_110,2023-06-19,85
BEVERAGES_2_110,2023-06-20,105
BEVERAGES_2_110,2023-06-21,122
BEVERAGES_2_110,2023-06-22,88
BEVERAGES_2_110,2023-06-23,76
BEVERAGES_2_110,2023-06-24,59
BEVERAGES_2_110,2023-06-25,56
BEVERAGES_2_110,2023-06-26,86
BEVERAGES_2_110,2023-06-27,109
BEVERAGES_2_110,2023-06-28,98
BEVERAGES_2_110,2023-06-29,91
BEVERAGES_2_110,2023-06-30,61
BEVERAGES_2_110,2023-07-01,52
BEVERAGES_2_110,2023-07-02,66
BEVERAGES_2_110,2023-07-03,77
BEVERAGES_2_110,2023-07-04,90
BEVERAGES_2_110,2023-07-05,104
BEVERAGES_2_110,2023-07-06,86
BEVERAGES_2_110,2023-07-07,66
BEVERAGES_2_110,2023-07-08,58
BEVERAGES_2_110,2023-07-09,55
BEVERAGES_2_110,2023-07-10,73
BEVERAGES_2_110,2023-07-11,97
BEVERAGES_2_110,2023-07-12,107
BEVERAGES_2_110,2023-07-13,95
BEVERAGES_2_110,2023-07-14,64
BEVERAGES_2_110,2023-07-15,58
BEVERAGES_2_110,2023-07-16,55
BEVERAGES_2_110,2023-07-17,86
BEVERAGES_2_110,2023-07-18,86
BEVERAGES_2_110,2023-07-19,107
BEVERAGES_2_110,2023-07-20,81
BEVERAGES_2_110,2023-07-21,75
BEVERAGES_2_110,2023-07-22,55
BEVERAGES_2_110,2023-07-23,53
BEVERAGES_2_110,2023-07-24,72
BEVERAGES_2_110,2023-07-25,97
BEVERAGES_2_110,2023-07-26,103
BEVERAGES_2_110,2023-07-27,83
BEVERAGES_2_110,2023-07-28,64
BEVERAGES_2_110,2023-07-29,55
BEVERAGES_2_110,2023-07-30,57
BEVERAGES_2_110,2023-07-31,66
BEVERAGES_2_110,2023-08-01,85
BEVERAGES_2_110,2023-08-02,95
BEVERAGES_2_110,2023-08-03,89
BEVERAGES_2_110,2023-08-04,70
BEVERAGES_2_110,2023-08-05,54
BEVERAGES_2_110,2023-08-06,56
BEVERAGES_2_110,2023-08-07,75
BEVERAGES_2_110,2023-08-08,84
BEVERAGES_2_110,2023-08-09,91
BEVERAGES_2_110,2023-08-10,76
BEVERAGES_2_110,2023-08-11,56
BEVERAGES_2_110,2023-08-12,51
BEVERAGES_2_110,2023-08-13,55
BEVERAGES_2_110,2023-08-14,74
BEVERAGES_2_110,2023-08-15,90
BEVERAGES_2_110,2023-08-16,92
BEVERAGES_2_110,2023-08-17,82
BEVERAGES_2_110,2023-08-18,60
BEVERAGES_2_110,2023-08-19,50
BEVERAGES_2_110,2023-08-20,50
BEVERAGES_2_110,2023-08-21,71
BEVERAGES_2_110,2023-08-22,89
BEVERAGES_2_110,2023-08-23,85
BEVERAGES_2_110,2023-08-24,78
BEVERAGES_2_110,2023-08-25,57
BEVERAGES_2_110,2023-08-26,47
BEVERAGES_2_110,2023-08-27,48
BEVERAGES_2_110,2023-08-28,74
BEVERAGES_2_110,2023-08-29,90
BEVERAGES_2_110,2023-08-30,91
BEVERAGES_2_110,2023-08-31,87
BEVERAGES_2_110,2023-09-01,58
BEVERAGES_2_110,2023-09-02,58
BEVERAGES_2_110,2023-09-03,51
BEVERAGES_2_110,2023-09-04,68
BEVERAGES_2_110,2023-09-05,80
BEVERAGES_2_110,2023-09-06,89
BEVERAGES_2_110,2023-09-07,80
BEVERAGES_2_110,2023-09-08,58
BEVERAGES_2_110,2023-09-09,53
BEVERAGES_2_110,2023-09-10,52
BEVERAGES_2_110,2023-09-11,68
BEVERAGES_2_110,2023-09-12,77
BEVERAGES_2_110,2023-09-13,88
BEVERAGES_2_110,2023-09-14,74
BEVERAGES_2_110,2023-09-15,55
BEVERAGES_2_110,2023-09-16,44
BEVERAGES_2_110,2023-09-17,60
BEVERAGES_2_110,2023-09-18,65
BEVERAGES_2_110,2023-09-19,73
BEVERAGES_2_110,2023-09-20,81
BEVERAGES_2_110,2023-09-21,74
BEVERAGES_2_110,2023-09-22,59
BEVERAGES_2_110,2023-09-23,48
BEVERAGES_2_110,2023-09-24,53
BEVERAGES_2_110,2023-09-25,63
BEVERAGES_2_110,2023-09-26,83
BEVERAGES_2_110,2023-09-27,80
BEVERAGES_2_110,2023-09-28,71
BEVERAGES_2_110,2023-09-29,53
BEVERAGES_2_110,2023-09-30,43
BEVERAGES_2_110,2023-10-01,54
BEVERAGES_2_110,2023-10-02,69
BEVERAGES_2_110,2023-10-03,87
BEVERAGES_2_110,2023-10-04,85
BEVERAGES_2_110,2023-10-05,78
BEVERAGES_2_110,2023-10-06,50
BEVERAGES_2_110,2023-10-07,49
BEVERAGES_2_110,2023-10-08,76
BEVERAGES_2_110,2023-10-09,69
BEVERAGES_2_110,2023-10-10,83
BEVERAGES_2_110,2023-10-11,79
BEVERAGES_2_110,2023-10-12,67
BEVERAGES_2_110,2023-10-13,54
BEVERAGES_2_110,2023-10-14,49
BEVERAGES_2_110,2023-10-15,53
BEVERAGES_2_110,2023-10-16,60
BEVERAGES_2_110,2023-10-17,76
BEVERAGES_2_110,2023-10-18,81
BEVERAGES_2_110,2023-10-19,73
BEVERAGES_2_110,2023-10-20,52
BEVERAGES_2_110,2023-10-21,42
BEVERAGES_2_110,2023-10-22,48
BEVERAGES_2_110,2023-10-23,67
BEVERAGES_2_110,2023-10-24,76
BEVERAGES_2_110,2023-10-25,86
BEVERAGES_2_110,2023-10-26,81
BEVERAGES_2_110,2023-10-27,53
BEVERAGES_2_110,2023-10-28,47
BEVERAGES_2_110,2023-10-29,55
BEVERAGES_2_110,2023-10-30,65
BEVERAGES_2_110,2023-10-31,80
BEVERAGES_2_110,2023-11-01,94
BEVERAGES_2_110,2023-11-02,75
BEVERAGES_2_110,2023-11-03,64
BEVERAGES_2_110,2023-11-04,50
BEVERAGES_2_110,2023-11-05,51
BEVERAGES_2_110,2023-11-06,71
BEVERAGES_2_110,2023-11-07,86
BEVERAGES_2_110,2023-11-08,95
BEVERAGES_2_110,2023-11-09,75
BEVERAGES_2_110,2023-11-10,60
BEVERAGES_2_110,2023-11-11,49
BEVERAGES_2_110,2023-11-12,56
BEVERAGES_2_110,2023-11-13,64
BEVERAGES_2_110,2023-11-14,92
BEVERAGES_2_110,2023-11-15,93
BEVERAGES_2_110,2023-11-16,72
BEVERAGES_2_110,2023-11-17,66
BEVERAGES_2_110,2023-11-18,57
BEVERAGES_2_110,2023-11-19,58
BEVERAGES_2_110,2023-11-20,78
BEVERAGES_2_110,2023-11-21,88
BEVERAGES_2_110,2023-11-22,81
BEVERAGES_2_110,2023-11-23,70
BEVERAGES_2_110,2023-11-24,63
BEVERAGES_2_110,2023-11-25,49
BEVERAGES_2_110,2023-11-26,51
BEVERAGES_2_110,2023-11-27,72
BEVERAGES_2_110,2023-11-28,93
BEVERAGES_2_110,2023-11-29,84
BEVERAGES_2_110,2023-11-30,80
BEVERAGES_2_110,2023-12-01,70
BEVERAGES_2_110,2023-12-02,48
BEVERAGES_2_110,2023-12-03,60
BEVERAGES_2_110,2023-12-04,71
BEVERAGES_2_110,2023-12-05,94
BEVERAGES_2_110,2023-12-06,103
BEVERAGES_2_110,2023-12-07,88
BEVERAGES_2_110,2023-12-08,69
BEVERAGES_2_110,2023-12-09,49
BEVERAGES_2_110,2023-12-10,62
BEVERAGES_2_110,2023-12-11,71
BEVERAGES_2_110,2023-12-12,95
BEVERAGES_2_110,2023-12-13,99
BEVERAGES_2_110,2023-12-14,89
BEVERAGES_2_110,2023-12-15,68
BEVERAGES_2_110,2023-12-16,51
BEVERAGES_2_110,2023-12-17,53
BEVERAGES_2_110,2023-12-18,81
BEVERAGES_2_110,2023-12-19,96
BEVERAGES_2_110,2023-12-20,108
BEVERAGES_2_110,2023-12-21,87
BEVERAGES_2_110,2023-12-22,61
BEVERAGES_2_110,2023-12-23,59
BEVERAGES_2_110,2023-12-24,58
BEVERAGES_2_110,2023-12-25,80
BEVERAGES_2_110,2023-12-26,139
BEVERAGES_2_110,2023-12-27,114
BEVERAGES_2_110,2023-12-28,84
BEVERAGES_2_110,2023-12-29,67
BEVERAGES_2_110,2023-12-30,57
BEVERAGES_2_110,2023-12-31,57
BEVERAGES_2_110,2024-01-01,82
BEVERAGES_2_110,2024-01-02,111
BEVERAGES_2_110,2024-01-03,101
BEVERAGES_2_110,2024-01-04,94
BEVERAGES_2_110,2024-01-05,57
BEVERAGES_2_110,2024-01-06,57
BEVERAGES_2_110,2024-01-07,61
BEVERAGES_2_110,2024-01-08,77
BEVERAGES_2_110,2024-01-09,109
BEVERAGES_2_110,2024-01-10,104
BEVERAGES_2_110,2024-01-11,92
BEVERAGES_2_110,2024-01-12,70
BEVERAGES_2_110,2024-01-13,51
BEVERAGES_2_110,2024-01-14,59
BEVERAGES_2_110,2024-01-15,89
BEVERAGES_2_110,2024-01-16,88
BEVERAGES_2_110,2024-01-17,103
BEVERAGES_2_110,2024-01-18,93
BEVERAGES_2_110,2024-01-19,83
BEVERAGES_2_110,2024-01-20,63
BEVERAGES_2_110,2024-01-21,63
BEVERAGES_2_110,2024-01-22,93
BEVERAGES_2_110,2024-01-23,100
BEVERAGES_2_110,2024-01-24,119
BEVERAGES_2_110,2024-01-25,88
BEVERAGES_2_110,2024-01-26,81
BEVERAGES_2_110,2024-01-27,59
BEVERAGES_2_110,2024-01-28,62
BEVERAGES_2_110,2024-01-29,86
BEVERAGES_2_110,2024-01-30,110
BEVERAGES_2_110,2024-01-31,109
BEVERAGES_2_110,2024-02-01,103
BEVERAGES_2_110,2024-02-02,73
BEVERAGES_2_110,2024-02-03,65
BEVERAGES_2_110,2024-02-04,70
BEVERAGES_2_110,2024-02-05,88
BEVERAGES_2_110,2024-02-06,106
BEVERAGES_2_110,2024-02-07,116
BEVERAGES_2_110,2024-02-08,104
BEVERAGES_2_110,2024-02-09,89
BEVERAGES_2_110,2024-02-10,67
BEVERAGES_2_110,2024-02-11,73
BEVERAGES_2_110,2024-02-12,109
BEVERAGES_2_110,2024-02-13,115
BEVERAGES_2_110,2024-02-14,120
BEVERAGES_2_110,2024-02-15,107
BEVERAGES_2_110,2024-02-16,73
BEVERAGES_2_110,2024-02-17,62
BEVERAGES_2_110,2024-02-18,67
BEVERAGES_2_110,2024-02-19,95
BEVERAGES_2_110,2024-02-20,111
BEVERAGES_2_110,2024-02-21,119
BEVERAGES_2_110,2024-02-22,111
BEVERAGES_2_110,2024-02-23,84
BEVERAGES_2_110,2024-02-24,64
BEVERAGES_2_110,2024-02-25,100
BEVERAGES_2_110,2024-02-26,99
BEVERAGES_2_110,2024-02-27,120
BEVERAGES_2_110,2024-02-28,106
BEVERAGES_2_110,2024-02-29,102
BEVERAGES_2_110,2024-03-01,81
BEVERAGES_2_110,2024-03-02,69
BEVERAGES_2_110,2024-03-03,75
BEVERAGES_2_110,2024-03-04,95
BEVERAGES_2_110,2024-03-05,119
BEVERAGES_2_110,2024-03-06,121
BEVERAGES_2_110,2024-03-07,100
BEVERAGES_2_110,2024-03-08,80
BEVERAGES_2_110,2024-03-09,66
BEVERAGES_2_110,2024-03-10,71
BEVERAGES_2_110,2024-03-11,81
BEVERAGES_2_110,2024-03-12,112
BEVERAGES_2_110,2024-03-13,122
BEVERAGES_2_110,2024-03-14,104
BEVERAGES_2_110,2024-03-15,80
BEVERAGES_2_110,2024-03-16,103
BEVERAGES_2_110,2024-03-17,66
BEVERAGES_2_110,2024-03-18,83
BEVERAGES_2_110,2024-03-19,113
BEVERAGES_2_110,2024-03-20,128
BEVERAGES_2_110,2024-03-21,119
BEVERAGES_2_110,2024-03-22,86
BEVERAGES_2_110,2024-03-23,60
BEVERAGES_2_110,2024-03-24,71
BEVERAGES_2_110,2024-03-25,96
BEVERAGES_2_110,2024-03-26,118
BEVERAGES_2_110,2024-03-27,190
BEVERAGES_2_110,2024-03-28,100
BEVERAGES_2_110,2024-03-29,82
BEVERAGES_2_110,2024-03-30,69
BEVERAGES_2_110,2024-03-31,76
BEVERAGES_2_110,2024-04-01,89
BEVERAGES_2_110,2024-04-02,114
BEVERAGES_2_110,2024-04-03,99
BEVERAGES_2_110,2024-04-04,102
BEVERAGES_2_110,2024-04-05,79
BEVERAGES_2_110,2024-04-06,62
BEVERAGES_2_110,2024-04-07,73
BEVERAGES_2_110,2024-04-08,94
BEVERAGES_2_110,2024-04-09,98
BEVERAGES_2_110,2024-04-10,124
BEVERAGES_2_110,2024-04-11,99
BEVERAGES_2_110,2024-04-12,85
BEVERAGES_2_110,2024-04-13,61
BEVERAGES_2_110,2024-04-14,72
BEVERAGES_2_110,2024-04-15,92
BEVERAGES_2_110,2024-04-16,118
BEVERAGES_2_110,2024-04-17,122
BEVERAGES_2_110,2024-04-18,104
BEVERAGES_2_110,2024-04-19,73
BEVERAGES_2_110,2024-04-20,59
BEVERAGES_2_110,2024-04-21,69
BEVERAGES_2_110,2024-04-22,93
BEVERAGES_2_110,2024-04-23,110
BEVERAGES_2_110,2024-04-24,126
BEVERAGES_2_110,2024-04-25,103
BEVERAGES_2_110,2024-04-26,75
BEVERAGES_2_110,2024-04-27,64
BEVERAGES_2_110,2024-04-28,72
BEVERAGES_2_110,2024-04-29,95
BEVERAGES_2_110,2024-04-30,129
BEVERAGES_2_110,2024-05-01,114
BEVERAGES_2_110,2024-05-02,104
BEVERAGES_2_110,2024-05-03,83
BEVERAGES_2_110,2024-05-04,65
BEVERAGES_2_110,2024-05-05,68
BEVERAGES_2_110,2024-05-06,82
BEVERAGES_2_110,2024-05-07,109
BEVERAGES_2_110,2024-05-08,109
BEVERAGES_2_110,2024-05-09,91
BEVERAGES_2_110,2024-05-10,75
BEVERAGES_2_110,2024-05-11,60
BEVERAGES_2_110,2024-05-12,72
BEVERAGES_2_110,2024-05-13,95
BEVERAGES_2_110,2024-05-14,105
BEVERAGES_2_110,2024-05-15,115
BEVERAGES_2_110,2024-05-16,89
BEVERAGES_2_110,2024-05-17,76
BEVERAGES_2_110,2024-05-18,65
BEVERAGES_2_110,2024-05-19,73
BEVERAGES_2_110,2024-05-20,85
BEVERAGES_2_110,2024-05-21,177
BEVERAGES_2_110,2024-05-22,103
BEVERAGES_2_110,2024-05-23,92
BEVERAGES_2_110,2024-05-24,81
BEVERAGES_2_110,2024-05-25,70
BEVERAGES_2_110,2024-05-26,70
BEVERAGES_2_110,2024-05-27,88
BEVERAGES_2_110,2024-05-28,92
BEVERAGES_2_110,2024-05-29,97
BEVERAGES_2_110,2024-05-30,100
BEVERAGES_2_110,2024-05-31,74
BEVERAGES_2_110,2024-06-01,57
BEVERAGES_2_110,2024-06-02,67
BEVERAGES_2_110,2024-06-03,87
BEVERAGES_2_110,2024-06-04,114
BEVERAGES_2_110,2024-06-05,112
BEVERAGES_2_110,2024-06-06,105
BEVERAGES_2_110,2024-06-07,75
BEVERAGES_2_110,2024-06-08,60
BEVERAGES_2_110,2024-06-09,70
BEVERAGES_2_110,2024-06-10,79
BEVERAGES_2_110,2024-06-11,125
BEVERAGES_2_110,2024-06-12,112
BEVERAGES_2_110,2024-06-13,98
BEVERAGES_2_110,2024-06-14,76
BEVERAGES_2_110,2024-06-15,67
BEVERAGES_2_110,2024-06-16,101
BEVERAGES_2_110,2024-06-17,74
BEVERAGES_2_110,2024-06-18,113
BEVERAGES_2_110,2024-06-19,105
BEVERAGES_2_110,2024-06-20,94
BEVERAGES_2_110,2024-06-21,65
BEVERAGES_2_110,2024-06-22,60
BEVERAGES_2_110,2024-06-23,60
BEVERAGES_2_110,2024-06-24,82
BEVERAGES_2_110,2024-06-25,98
BEVERAGES_2_110,2024-06-26,119
BEVERAGES_2_110,2024-06-27,104
BEVERAGES_2_110,2024-06-28,70
BEVERAGES_2_110,2024-06-29,57
BEVERAGES_2_110,2024-06-30,60
BEVERAGES_2_110,2024-07-01,86
BEVERAGES_2_110,2024-07-02,96
BEVERAGES_2_110,2024-07-03,100
BEVERAGES_2_110,2024-07-04,96
BEVERAGES_2_110,2024-07-05,66
BEVERAGES_2_110,2024-07-06,56
BEVERAGES_2_110,2024-07-07,53
BEVERAGES_2_110,2024-07-08,82
BEVERAGES_2_110,2024-07-09,109
BEVERAGES_2_110,2024-07-10,105
BEVERAGES_2_110,2024-07-11,96
BEVERAGES_2_110,2024-07-12,63
BEVERAGES_2_110,2024-07-13,55
BEVERAGES_2_110,2024-07-14,55
BEVERAGES_2_110,2024-07-15,75
BEVERAGES_2_110,2024-07-16,99
BEVERAGES_2_110,2024-07-17,99
BEVERAGES_2_110,2024-07-18,77
BEVERAGES_2_110,2024-07-19,89
BEVERAGES_2_110,2024-07-20,48
BEVERAGES_2_110,2024-07-21,59
BEVERAGES_2_110,2024-07-22,86
BEVERAGES_2_110,2024-07-23,101
BEVERAGES_2_110,2024-07-24,83
BEVERAGES_2_110,2024-07-25,92
BEVERAGES_2_110,2024-07-26,69
BEVERAGES_2_110,2024-07-27,46
BEVERAGES_2_110,2024-07-28,55
BEVERAGES_2_110,2024-07-29,79
BEVERAGES_2_110,2024-07-30,94
BEVERAGES_2_110,2024-07-31,85
BEVERAGES_2_110,2024-08-01,86
BEVERAGES_2_110,2024-08-02,54
BEVERAGES_2_110,2024-08-03,50
BEVERAGES_2_110,2024-08-04,59
BEVERAGES_2_110,2024-08-05,72
BEVERAGES_2_110,2024-08-06,85
BEVERAGES_2_110,2024-08-07,98
BEVERAGES_2_110,2024-08-08,86
BEVERAGES_2_110,2024-08-09,67
BEVERAGES_2_110,2024-08-10,53
BEVERAGES_2_110,2024-08-11,58
BEVERAGES_2_110,2024-08-12,111
BEVERAGES_2_110,2024-08-13,88
BEVERAGES_2_110,2024-08-14,91
BEVERAGES_2_110,2024-08-15,78
BEVERAGES_2_110,2024-08-16,55
BEVERAGES_2_110,2024-08-17,46
BEVERAGES_2_110,2024-08-18,52
BEVERAGES_2_110,2024-08-19,70
BEVERAGES_2_110,2024-08-20,94
BEVERAGES_2_110,2024-08-21,89
BEVERAGES_2_110,2024-08-22,125
BEVERAGES_2_110,2024-08-23,64
BEVERAGES_2_110,2024-08-24,48
BEVERAGES_2_110,2024-08-25,54
BEVERAGES_2_110,2024-08-26,67
BEVERAGES_2_110,2024-08-27,92
BEVERAGES_2_110,2024-08-28,92
BEVERAGES_2_110,2024-08-29,70
BEVERAGES_2_110,2024-08-30,59
BEVERAGES_2_110,2024-08-31,53
BEVERAGES_2_110,2024-09-01,51
BEVERAGES_2_110,2024-09-02,69
BEVERAGES_2_110,2024-09-03,86
BEVERAGES_2_110,2024-09-04,80
BEVERAGES_2_110,2024-09-05,78
BEVERAGES_2_110,2024-09-06,52
BEVERAGES_2_110,2024-09-07,45
BEVERAGES_2_110,2024-09-08,55
BEVERAGES_2_110,2024-09-09,68
BEVERAGES_2_110,2024-09-10,80
BEVERAGES_2_110,2024-09-11,88
BEVERAGES_2_110,2024-09-12,75
BEVERAGES_2_110,2024-09-13,86
BEVERAGES_2_110,2024-09-14,73
BEVERAGES_2_110,2024-09-15,48
BEVERAGES_2_110,2024-09-16,66
BEVERAGES_2_110,2024-09-17,80
BEVERAGES_2_110,2024-09-18,76
BEVERAGES_2_110,2024-09-19,70
BEVERAGES_2_110,2024-09-20,64
BEVERAGES_2_110,2024-09-21,48
BEVERAGES_2_110,2024-09-22,46
BEVERAGES_2_110,2024-09-23,59
BEVERAGES_2_110,2024-09-24,80
BEVERAGES_2_110,2024-09-25,94
BEVERAGES_2_110,2024-09-26,73
BEVERAGES_2_110,2024-09-27,62
BEVERAGES_2_110,2024-09-28,48
BEVERAGES_2_110,2024-09-29,52
BEVERAGES_2_110,2024-09-30,59
BEVERAGES_2_110,2024-10-01,86
BEVERAGES_2_110,2024-10-02,83
BEVERAGES_2_110,2024-10-03,79
BEVERAGES_2_110,2024-10-04,54
BEVERAGES_2_110,2024-10-05,47
BEVERAGES_2_110,2024-10-06,52
BEVERAGES_2_110,2024-10-07,65
BEVERAGES_2_110,2024-10-08,83
BEVERAGES_2_110,2024-10-09,83
BEVERAGES_2_110,2024-10-10,71
BEVERAGES_2_110,2024-10-11,64
BEVERAGES_2_110,2024-10-12,50
BEVERAGES_2_110,2024-10-13,48
BEVERAGES_2_110,2024-10-14,69
BEVERAGES_2_110,2024-10-15,77
BEVERAGES_2_110,2024-10-16,78
BEVERAGES_2_110,2024-10-17,80
BEVERAGES_2_110,2024-10-18,51
BEVERAGES_2_110,2024-10-19,50
BEVERAGES_2_110,2024-10-20,50
BEVERAGES_2_110,2024-10-21,66
BEVERAGES_2_110,2024-10-22,85
BEVERAGES_2_110,2024-10-23,90
BEVERAGES_2_110,2024-10-24,71
BEVERAGES_2_110,2024-10-25,61
BEVERAGES_2_110,2024-10-26,72
BEVERAGES_2_110,2024-10-27,47
BEVERAGES_2_110,2024-10-28,66
BEVERAGES_2_110,2024-10-29,91
BEVERAGES_2_110,2024-10-30,97
BEVERAGES_2_110,2024-10-31,80
BEVERAGES_2_110,2024-11-01,54
BEVERAGES_2_110,2024-11-02,50
BEVERAGES_2_110,2024-11-03,55
BEVERAGES_2_110,2024-11-04,72
BEVERAGES_2_110,2024-11-05,89
